DepMap_ID,seqnames,start,end,Num_Probes,Segment_Mean,Source
SJRHB030264_D1,chr9,12727001,19141000,6059,1.19969111307362,NA
SJRHB030264_D1,chr9,19141001,22750000,3386,1.16801677962886,NA
SJRHB030264_D1,chr9,22750001,25430000,2544,1.20315290346686,NA
SJRHB030264_D1,chr9,25430001,31398000,5651,1.14319380217765,NA
SJRHB030264_D1,chr9,31398001,32176000,741,1.15760495316086,NA
SJRHB030264_D1,chr9,32176001,37074500,4563,1.19108964593337,NA
SJRHB030264_D1,chr9,37074501,40876000,1674,1.22673276297342,NA
SJRHB030264_D1,chr9,40876001,42414000,382,1.23004662324921,NA
SJRHB030264_D1,chr9,42414001,42619000,53,1.71113549133329,NA
SJRHB030264_D1,chr9,42619001,72280000,4232,1.1783588864585,NA
SJRHB030264_D1,chr9,72280001,73182000,865,1.15016353173829,NA
SJRHB030264_D1,chr9,73182001,79485000,6012,1.12638263672171,NA
SJRHB030264_D1,chr9,79485001,80671000,1112,1.14765737509342,NA
SJRHB030264_D1,chr9,80671001,83124000,2301,1.17994695164933,NA
SJRHB030264_D1,chr9,83124001,86422000,3085,1.19488435831656,NA
SJRHB030264_D1,chr9,86422001,87584000,1107,1.23621870544764,NA
SJRHB030264_D1,chr9,87584001,88727000,1037,1.1859728637908,NA
SJRHB030264_D1,chr9,88727001,90871000,2053,1.22407503754135,NA
SJRHB030264_D1,chr9,90871001,93936000,2907,1.16206035397641,NA
SJRHB030264_D1,chr9,93936001,97912000,3485,1.17243098404025,NA
SJRHB030264_D1,chr9,97912001,98729000,772,1.15098896353883,NA
SJRHB030264_D1,chr9,98729001,99519000,756,1.16456567355841,NA
SJRHB030264_D1,chr9,99519001,101953000,2295,1.19123578617403,NA
SJRHB030264_D1,chr9,101953001,101962000,9,0.547165813623815,NA
SJRHB030264_D1,chr9,101962001,109850000,7502,1.1605478443801,NA
SJRHB030264_D1,chr9,109850001,110427000,536,1.14515509173246,NA
SJRHB030264_D1,chr9,110427001,114269000,3612,1.18279987819351,NA
SJRHB030264_D1,chr9,114269001,115363000,1050,1.20505918133466,NA
SJRHB030264_D1,chr9,115363001,115646000,271,1.24107732069193,NA
SJRHB030264_D1,chr9,115646001,119913000,4120,1.19205185888328,NA
SJRHB030264_D1,chr9,119913001,120120000,194,1.15244428088825,NA
SJRHB030264_D1,chr9,120120001,123563000,3282,1.18032568942567,NA
SJRHB030264_D1,chr9,123563001,125380000,1720,1.20775012325339,NA
SJRHB030264_D1,chr9,125380001,125991000,582,1.21735842405897,NA
SJRHB030264_D1,chr9,125991001,126227000,227,1.16265575533239,NA
SJRHB030264_D1,chr9,126227001,129425000,2979,1.19098149718721,NA
SJRHB030264_D1,chr9,129425001,129444000,19,1.06898528949445,NA
SJRHB030264_D1,chr9,129444001,136783000,6746,1.18931345388394,NA
SJRHB030264_D1,chr9,136783001,NA,1200,1.20156442134675,NA
SJRHB030264_D1,chr10,1,1580000,1338,0.839925922660195,NA
SJRHB030264_D1,chr10,1580001,2147000,539,0.81508363178273,NA
SJRHB030264_D1,chr10,2147001,3659000,1425,0.815314738465038,NA
SJRHB030264_D1,chr10,3659001,4216000,541,0.846539328807696,NA
SJRHB030264_D1,chr10,4216001,5654000,1318,0.868083063332814,NA
SJRHB030264_D1,chr10,5654001,5989000,315,0.875711158547517,NA
SJRHB030264_D1,chr10,5989001,7497000,1393,0.845701826735418,NA
SJRHB030264_D1,chr10,7497001,8546000,991,0.813050010529075,NA
SJRHB030264_D1,chr10,8546001,9122000,547,0.817037952418258,NA
SJRHB030264_D1,chr10,9122001,9972000,802,0.82800190954697,NA
SJRHB030264_D1,chr10,9972001,10609000,605,0.840472196590464,NA
SJRHB030264_D1,chr10,10609001,10745000,120,0.840502490824955,NA
SJRHB030264_D1,chr10,10745001,11246000,489,0.859130979220415,NA
SJRHB030264_D1,chr10,11246001,14284000,2865,0.836584399392498,NA
SJRHB030264_D1,chr10,14284001,17122000,2710,0.851182856961197,NA
SJRHB030264_D1,chr10,17122001,17351000,219,0.872909503944054,NA
SJRHB030264_D1,chr10,17351001,17532000,173,0.84140949290052,NA
SJRHB030264_D1,chr10,17532001,18378000,806,0.849075647493284,NA
SJRHB030264_D1,chr10,18378001,20724000,2204,0.828827053792981,NA
SJRHB030264_D1,chr10,20724001,21183000,436,0.841176820050208,NA
SJRHB030264_D1,chr10,21183001,22223000,984,0.831498173758923,NA
SJRHB030264_D1,chr10,22223001,26324000,3878,0.851670332365249,NA
SJRHB030264_D1,chr10,26324001,27673000,1271,0.822081310328242,NA
SJRHB030264_D1,chr10,27673001,27833000,151,0.815800897828561,NA
SJRHB030264_D1,chr10,27833001,28825000,946,0.824393480009196,NA
SJRHB030264_D1,chr10,28825001,29940000,1066,0.851469052638376,NA
SJRHB030264_D1,chr10,29940001,30752000,780,0.86454622012776,NA
SJRHB030264_D1,chr10,30752001,31620000,803,0.879596641025481,NA
SJRHB030264_D1,chr10,31620001,33125000,1425,0.886245314447884,NA
SJRHB030264_D1,chr10,33125001,33181000,50,0.863303654038177,NA
SJRHB030264_D1,chr10,33181001,34441000,1209,0.858132898850817,NA
SJRHB030264_D1,chr10,34441001,34668000,220,0.868586238104414,NA
SJRHB030264_D1,chr10,34668001,35834000,1095,0.861395086851188,NA
SJRHB030264_D1,chr10,35834001,36998000,1108,0.854932841548707,NA
SJRHB030264_D1,chr10,36998001,41846000,2176,0.81594567101648,NA
SJRHB030264_D1,chr10,41846001,41885000,36,0.97882306322511,NA
SJRHB030264_D1,chr10,41885001,42103000,63,1.01741410474095,NA
SJRHB030264_D1,chr10,42103001,42379000,176,0.850421514115271,NA
SJRHB030264_D1,chr10,42379001,43523000,1059,0.806229233105156,NA
SJRHB030264_D1,chr10,43523001,44511000,932,0.835658270364075,NA
SJRHB030264_D1,chr10,44511001,45499000,942,0.850584812226651,NA
SJRHB030264_D1,chr10,45499001,46209500,362,0.848527310576245,NA
SJRHB030264_D1,chr10,46209501,46387500,113,0.731587332488816,NA
SJRHB030264_D1,chr10,46387501,47229000,290,0.821135947562778,NA
SJRHB030264_D1,chr10,47229001,49165000,1167,0.85374373992831,NA
SJRHB030264_D1,chr10,49165001,51982000,2332,0.865662758474272,NA
SJRHB030264_D1,chr10,51982001,55837000,3617,0.834468791494825,NA
SJRHB030264_D1,chr10,55837001,57058000,1158,0.808477203529119,NA
SJRHB030264_D1,chr10,57058001,57608000,523,0.808598818106729,NA
SJRHB030264_D1,chr10,57608001,57947000,325,0.811849380883222,NA
SJRHB030264_D1,chr10,57947001,58932000,945,0.814124872085836,NA
SJRHB030264_D1,chr10,58932001,60254000,1276,0.841390830047732,NA
SJRHB030264_D1,chr10,60254001,62422000,2096,0.850478104856464,NA
SJRHB030264_D1,chr10,62422001,63912000,1416,0.814794416969983,NA
SJRHB030264_D1,chr10,63912001,65543000,1554,0.834455488177997,NA
SJRHB030264_D1,chr10,65543001,65562000,10,0.815016967704328,NA
SJRHB030264_D1,chr10,65562001,68312500,2617,0.840968693617284,NA
SJRHB030264_D1,chr10,68312501,68638000,292,0.846358034331599,NA
SJRHB030264_D1,chr10,68638001,69887000,1188,0.845765138255509,NA
SJRHB030264_D1,chr10,69887001,71485000,1522,0.862819088920311,NA
SJRHB030264_D1,chr10,71485001,72107000,596,0.848255038821383,NA
SJRHB030264_D1,chr10,72107001,72251000,132,0.882041841636872,NA
SJRHB030264_D1,chr10,72251001,75054000,2614,0.864586970616816,NA
SJRHB030264_D1,chr10,75054001,75522000,439,0.828048398954347,NA
SJRHB030264_D1,chr10,75522001,76561000,993,0.848149799509863,NA
SJRHB030264_D1,chr10,76561001,78612000,1974,0.85468931998534,NA
SJRHB030264_D1,chr10,78612001,79523500,859,0.839810656497657,NA
SJRHB030264_D1,chr10,79523501,83162000,3209,0.856424515999042,NA
SJRHB030264_D1,chr10,83162001,85982000,2687,0.868863228987948,NA
SJRHB030264_D1,chr10,85982001,86178000,191,0.813567526291622,NA
SJRHB030264_D1,chr10,86178001,86343000,156,0.798611083708995,NA
SJRHB030264_D1,chr10,86343001,89604500,2770,0.831755842399281,NA
SJRHB030264_D1,chr10,89604501,93728000,3898,0.847563285540025,NA
SJRHB030264_D1,chr10,93728001,95618000,1791,0.820646040060041,NA
SJRHB030264_D1,chr10,95618001,96762000,1109,0.843247475940391,NA
SJRHB030264_D1,chr10,96762001,99389000,2482,0.853650245377569,NA
SJRHB030264_D1,chr10,99389001,105038000,5301,0.868597075217856,NA
SJRHB030264_D1,chr10,105038001,106557000,1442,0.842195457931157,NA
SJRHB030264_D1,chr10,106557001,106677000,117,0.842820318607582,NA
SJRHB030264_D1,chr10,106677001,107218000,525,0.841758914584599,NA
SJRHB030264_D1,chr10,107218001,108814000,1524,0.85221656538115,NA
SJRHB030264_D1,chr10,108814001,109829000,949,0.86416637416722,NA
SJRHB030264_D1,chr10,109829001,110780000,908,0.878471264253015,NA
SJRHB030264_D1,chr10,110780001,112045000,1214,0.878447517088671,NA
SJRHB030264_D1,chr10,112045001,114087000,1946,0.838404868766757,NA
SJRHB030264_D1,chr10,114087001,116706000,2500,0.864209502846391,NA
SJRHB030264_D1,chr10,116706001,117842000,1084,0.834257120399006,NA
SJRHB030264_D1,chr10,117842001,118829000,961,0.862070641831299,NA
SJRHB030264_D1,chr10,118829001,120330500,1414,0.846782876019768,NA
SJRHB030264_D1,chr10,120330501,121010000,632,0.862966822539339,NA
SJRHB030264_D1,chr10,121010001,121925000,888,0.878713643816663,NA
SJRHB030264_D1,chr10,121925001,121973000,46,0.865070130102156,NA
SJRHB030264_D1,chr10,121973001,123028000,978,0.84465611421331,NA
SJRHB030264_D1,chr10,123028001,123346000,306,0.86397531604984,NA
SJRHB030264_D1,chr10,123346001,123822000,465,0.840612607912836,NA
SJRHB030264_D1,chr10,123822001,123828000,6,0.860323409908662,NA
SJRHB030264_D1,chr10,123828001,125525000,1605,0.844985213013466,NA
SJRHB030264_D1,chr10,125525001,127984000,2348,0.855385110576488,NA
SJRHB030264_D1,chr10,127984001,131741000,3556,0.828846012481281,NA
SJRHB030264_D1,chr10,131741001,133217000,1277,0.855946778564141,NA
SJRHB030264_D1,chr10,133217001,NA,325,0.804628084859853,NA
SJRHB030264_D1,chr11,1,675000,385,1.0080582454897,NA
SJRHB030264_D1,chr11,675001,1393000,621,1.00806173915941,NA
SJRHB030264_D1,chr11,1393001,1581000,157,0.995308728079961,NA
SJRHB030264_D1,chr11,1581001,2611000,841,1.01408459002946,NA
SJRHB030264_D1,chr11,2611001,2735000,117,1.05083707006259,NA
SJRHB030264_D1,chr11,2735001,3252000,480,1.01061114838412,NA
SJRHB030264_D1,chr11,3252001,3583000,170,1.03317167729852,NA
SJRHB030264_D1,chr11,3583001,4664000,889,1.00152400447197,NA
SJRHB030264_D1,chr11,4664001,5764000,1004,1.00655569357467,NA
SJRHB030264_D1,chr11,5764001,5788000,21,0.392632635702906,NA
SJRHB030264_D1,chr11,5788001,7941000,1995,1.00550342790125,NA
SJRHB030264_D1,chr11,7941001,8228000,276,0.994281314518555,NA
SJRHB030264_D1,chr11,8228001,8378000,143,0.961914119611144,NA
SJRHB030264_D1,chr11,8378001,8579000,188,1.02338074905745,NA
SJRHB030264_D1,chr11,8579001,8801000,219,0.979046983421085,NA
SJRHB030264_D1,chr11,8801001,9936000,1065,1.00647057884213,NA
SJRHB030264_D1,chr11,9936001,10807000,830,1.016661915625,NA
SJRHB030264_D1,chr11,10807001,13209000,2328,1.01976448521799,NA
SJRHB030264_D1,chr11,13209001,13748000,511,1.04305844666718,NA
SJRHB030264_D1,chr11,13748001,15725000,1870,1.00210174839322,NA
SJRHB030264_D1,chr11,15725001,18197000,2347,1.02752607150972,NA
SJRHB030264_D1,chr11,18197001,18929000,688,1.01812803544114,NA
SJRHB030264_D1,chr11,18929001,19117000,185,1.04105046133166,NA
SJRHB030264_D1,chr11,19117001,22793000,3493,1.0402223926676,NA
SJRHB030264_D1,chr11,22793001,24785000,1865,0.991271391894863,NA
SJRHB030264_D1,chr11,24785001,26672000,1744,0.969652017402569,NA
SJRHB030264_D1,chr11,26672001,31113000,4214,0.989300698008628,NA
SJRHB030264_D1,chr11,31113001,32798000,1580,1.02154233937558,NA
SJRHB030264_D1,chr11,32798001,33455000,613,1.04624229633584,NA
SJRHB030264_D1,chr11,33455001,33489000,32,1.0305374973274,NA
SJRHB030264_D1,chr11,33489001,35414000,1847,1.03613716409894,NA
SJRHB030264_D1,chr11,35414001,35472000,56,1.03249156821216,NA
SJRHB030264_D1,chr11,35472001,35641000,163,1.04812297756518,NA
SJRHB030264_D1,chr11,35641001,37163000,1450,1.04454598001733,NA
SJRHB030264_D1,chr11,37163001,38488000,1256,1.001285920961,NA
SJRHB030264_D1,chr11,38488001,39279000,745,0.96608162917342,NA
SJRHB030264_D1,chr11,39279001,39725000,418,0.956528592971219,NA
SJRHB030264_D1,chr11,39725001,41730000,1922,0.959405090861278,NA
SJRHB030264_D1,chr11,41730001,43196000,1384,0.994691463147474,NA
SJRHB030264_D1,chr11,43196001,44927000,1665,1.01088788466255,NA
SJRHB030264_D1,chr11,44927001,45685000,730,0.977705585597731,NA
SJRHB030264_D1,chr11,45685001,49535000,3478,0.989214299676865,NA
SJRHB030264_D1,chr11,49535001,50013000,390,0.962106829101563,NA
SJRHB030264_D1,chr11,50013001,50102000,88,0.955687596738643,NA
SJRHB030264_D1,chr11,50102001,56431000,2315,0.965111143656551,NA
SJRHB030264_D1,chr11,56431001,56463000,31,0.988069891421193,NA
SJRHB030264_D1,chr11,56463001,56858000,364,0.991794410619525,NA
SJRHB030264_D1,chr11,56858001,57505000,612,0.978241788430016,NA
SJRHB030264_D1,chr11,57505001,57591000,82,0.962326258178751,NA
SJRHB030264_D1,chr11,57591001,60035500,2321,1.00699184506764,NA
SJRHB030264_D1,chr11,60035501,67636000,6989,1.01780345940353,NA
SJRHB030264_D1,chr11,67636001,67738000,82,1.01925426945221,NA
SJRHB030264_D1,chr11,67738001,69311000,1371,1.02776327040777,NA
SJRHB030264_D1,chr11,69311001,69411000,95,1.01220183858242,NA
SJRHB030264_D1,chr11,69411001,69791000,351,0.9852016847221,NA
SJRHB030264_D1,chr11,69791001,69822000,28,0.949032237610798,NA
SJRHB030264_D1,chr11,69822001,69998000,168,0.966818510492884,NA
SJRHB030264_D1,chr11,69998001,71603000,1406,0.995835257520537,NA
SJRHB030264_D1,chr11,71603001,72520000,785,1.02419044152206,NA
SJRHB030264_D1,chr11,72520001,72718000,193,0.973545289466792,NA
SJRHB030264_D1,chr11,72718001,73292000,548,1.01176833963927,NA
SJRHB030264_D1,chr11,73292001,73624000,314,1.00313654766582,NA
SJRHB030264_D1,chr11,73624001,74061000,407,1.01170802926087,NA
SJRHB030264_D1,chr11,74061001,76573000,2367,1.02758305123348,NA
SJRHB030264_D1,chr11,76573001,76830000,237,0.979300142769837,NA
SJRHB030264_D1,chr11,76830001,77090000,235,0.99806660449349,NA
SJRHB030264_D1,chr11,77090001,77171000,76,0.939819104476942,NA
SJRHB030264_D1,chr11,77171001,78576500,1328,1.00314489155576,NA
SJRHB030264_D1,chr11,78576501,81748000,3080,1.01665486868601,NA
SJRHB030264_D1,chr11,81748001,82969000,1170,0.980129307336141,NA
SJRHB030264_D1,chr11,82969001,84569000,1531,0.98231048271859,NA
SJRHB030264_D1,chr11,84569001,86628000,1967,0.992952080075076,NA
SJRHB030264_D1,chr11,86628001,86638000,10,0.940071242849721,NA
SJRHB030264_D1,chr11,86638001,87288000,589,0.965894149075104,NA
SJRHB030264_D1,chr11,87288001,87362000,67,0.977857400810115,NA
SJRHB030264_D1,chr11,87362001,87715000,334,0.948174829157687,NA
SJRHB030264_D1,chr11,87715001,90474000,2163,0.970046627162907,NA
SJRHB030264_D1,chr11,90474001,91114500,605,0.966876815085506,NA
SJRHB030264_D1,chr11,91114501,96414000,5036,0.976898785266576,NA
SJRHB030264_D1,chr11,96414001,96463000,48,1.08734291920969,NA
SJRHB030264_D1,chr11,96463001,96660000,184,0.941803507043591,NA
SJRHB030264_D1,chr11,96660001,97172000,480,0.97321333946731,NA
SJRHB030264_D1,chr11,97172001,98952000,1677,0.967328627286803,NA
SJRHB030264_D1,chr11,98952001,100885000,1817,0.971755316013106,NA
SJRHB030264_D1,chr11,100885001,102701000,1722,0.968577906366278,NA
SJRHB030264_D1,chr11,102701001,106057000,3197,0.978030254856452,NA
SJRHB030264_D1,chr11,106057001,106354000,283,0.98241943047847,NA
SJRHB030264_D1,chr11,106354001,106557000,197,0.976493265808678,NA
SJRHB030264_D1,chr11,106557001,107689000,1073,0.992297070849448,NA
SJRHB030264_D1,chr11,107689001,107784000,91,0.984696475871455,NA
SJRHB030264_D1,chr11,107784001,108467000,632,0.985849960307262,NA
SJRHB030264_D1,chr11,108467001,109387000,878,1.00438821086222,NA
SJRHB030264_D1,chr11,109387001,111760000,2280,1.02308995545263,NA
SJRHB030264_D1,chr11,111760001,112879000,1070,1.03387444958056,NA
SJRHB030264_D1,chr11,112879001,113286000,394,1.05256767895979,NA
SJRHB030264_D1,chr11,113286001,115131000,1752,1.00669175256159,NA
SJRHB030264_D1,chr11,115131001,115261000,126,1.02966354758187,NA
SJRHB030264_D1,chr11,115261001,117370000,2001,1.03553477320649,NA
SJRHB030264_D1,chr11,117370001,118219000,818,0.973489956605165,NA
SJRHB030264_D1,chr11,118219001,122034000,3643,1.0171616681198,NA
SJRHB030264_D1,chr11,122034001,122328000,286,1.03510850082996,NA
SJRHB030264_D1,chr11,122328001,122509000,175,1.01697837352378,NA
SJRHB030264_D1,chr11,122509001,123800000,1234,0.996250880990499,NA
SJRHB030264_D1,chr11,123800001,125753000,1853,1.03515442073097,NA
SJRHB030264_D1,chr11,125753001,127019000,1212,1.03862078341023,NA
SJRHB030264_D1,chr11,127019001,127161000,139,1.06399325119887,NA
SJRHB030264_D1,chr11,127161001,127445000,269,1.03093830549476,NA
SJRHB030264_D1,chr11,127445001,127738000,288,1.03706692605028,NA
SJRHB030264_D1,chr11,127738001,130534000,2658,1.00868939864806,NA
SJRHB030264_D1,chr11,130534001,130558000,24,0.989805524776272,NA
SJRHB030264_D1,chr11,130558001,133219000,2559,1.01163720422068,NA
SJRHB030264_D1,chr11,133219001,NA,1733,1.03070037382601,NA
SJRHB030264_D1,chr12,1,779000,678,1.25773152689766,NA
SJRHB030264_D1,chr12,779001,881000,98,1.48161848170794,NA
SJRHB030264_D1,chr12,881001,7583000,6314,1.25892296017881,NA
SJRHB030264_D1,chr12,7583001,11018000,2894,1.19244522704857,NA
SJRHB030264_D1,chr12,11018001,11174000,124,1.23369263250416,NA
SJRHB030264_D1,chr12,11174001,34222000,21746,1.21022223821144,NA
SJRHB030264_D1,chr12,34222001,40994000,3977,1.16432595525631,NA
SJRHB030264_D1,chr12,40994001,43147000,2034,1.19959465570004,NA
SJRHB030264_D1,chr12,43147001,54660000,10775,1.23177350349002,NA
SJRHB030264_D1,chr12,54660001,58073000,3113,1.26471910770239,NA
SJRHB030264_D1,chr12,58073001,60286000,2098,1.29117361257928,NA
SJRHB030264_D1,chr12,60286001,64705000,4069,1.22473871636966,NA
SJRHB030264_D1,chr12,64705001,67410000,2596,1.28020602193858,NA
SJRHB030264_D1,chr12,67410001,74664000,6854,1.22428377752103,NA
SJRHB030264_D1,chr12,74664001,75738000,1007,1.28785931241518,NA
SJRHB030264_D1,chr12,75738001,85802000,9512,1.2239715292903,NA
SJRHB030264_D1,chr12,85802001,86592000,750,1.17338381700831,NA
SJRHB030264_D1,chr12,86592001,90025000,3247,1.20796612690392,NA
SJRHB030264_D1,chr12,90025001,99943000,9458,1.24713530893264,NA
SJRHB030264_D1,chr12,99943001,102864000,2808,1.21920438773687,NA
SJRHB030264_D1,chr12,102864001,111260000,7994,1.24769473242963,NA
SJRHB030264_D1,chr12,111260001,114253000,2829,1.1891609553473,NA
SJRHB030264_D1,chr12,114253001,NA,17650,1.24502783768754,NA
SJRHB030264_D1,chr13,1,16829500,51,1.26751955063576,NA
SJRHB030264_D1,chr13,16829501,17475500,2,0.246880535254085,NA
SJRHB030264_D1,chr13,17475501,18097500,7,1.97958086222272,NA
SJRHB030264_D1,chr13,18097501,18419000,47,0.605208015439165,NA
SJRHB030264_D1,chr13,18419001,22979000,3876,0.97996559190903,NA
SJRHB030264_D1,chr13,22979001,40886000,17019,1.04008684838219,NA
SJRHB030264_D1,chr13,40886001,83571000,40110,0.994661127036418,NA
SJRHB030264_D1,chr13,83571001,84880000,1243,0.519140878907799,NA
SJRHB030264_D1,chr13,84880001,84975000,89,0.515708239194377,NA
SJRHB030264_D1,chr13,84975001,85169000,180,0.518291270518097,NA
SJRHB030264_D1,chr13,85169001,85172000,3,0.520052435935004,NA
SJRHB030264_D1,chr13,85172001,85320000,140,0.52306204771498,NA
SJRHB030264_D1,chr13,85320001,85326000,6,0.594061830098073,NA
SJRHB030264_D1,chr13,85326001,85920000,557,0.523036669201817,NA
SJRHB030264_D1,chr13,85920001,86354000,346,0.530975794589644,NA
SJRHB030264_D1,chr13,86354001,89485000,2924,0.528993536496041,NA
SJRHB030264_D1,chr13,89485001,89489000,3,0.568397454984342,NA
SJRHB030264_D1,chr13,89489001,89995000,486,0.524396877416906,NA
SJRHB030264_D1,chr13,89995001,90002000,7,0.545292039728026,NA
SJRHB030264_D1,chr13,90002001,90323000,308,0.523722321454485,NA
SJRHB030264_D1,chr13,90323001,90721000,379,1.47920294277235,NA
SJRHB030264_D1,chr13,90721001,91015000,283,2.24118695439662,NA
SJRHB030264_D1,chr13,91015001,91268000,245,2.81952864483318,NA
SJRHB030264_D1,chr13,91268001,91401000,128,3.17259859617292,NA
SJRHB030264_D1,chr13,91401001,91445000,40,2.82483186429532,NA
SJRHB030264_D1,chr13,91445001,91553000,106,2.55190389842912,NA
SJRHB030264_D1,chr13,91553001,91651000,92,2.35741213490604,NA
SJRHB030264_D1,chr13,91651001,91730000,75,2.52195231938991,NA
SJRHB030264_D1,chr13,91730001,91815000,85,2.43257114519703,NA
SJRHB030264_D1,chr13,91815001,91936000,118,2.13921131283825,NA
SJRHB030264_D1,chr13,91936001,91996000,56,2.49617139916558,NA
SJRHB030264_D1,chr13,91996001,92083000,82,2.1086271228109,NA
SJRHB030264_D1,chr13,92083001,92089000,6,2.09413144416214,NA
SJRHB030264_D1,chr13,92089001,92133000,43,2.15218485668637,NA
SJRHB030264_D1,chr13,92133001,92480000,335,1.80993012370631,NA
SJRHB030264_D1,chr13,92480001,92584000,100,1.69095351497718,NA
SJRHB030264_D1,chr13,92584001,92850000,243,2.05442263096582,NA
SJRHB030264_D1,chr13,92850001,92890000,39,2.48178648201257,NA
SJRHB030264_D1,chr13,92890001,92992000,99,2.30204653930908,NA
SJRHB030264_D1,chr13,92992001,93089000,93,2.01266212412822,NA
SJRHB030264_D1,chr13,93089001,93162000,67,1.90756206794416,NA
SJRHB030264_D1,chr13,93162001,93210000,47,2.23011328834032,NA
SJRHB030264_D1,chr13,93210001,93320000,105,2.00393123051288,NA
SJRHB030264_D1,chr13,93320001,93570000,233,1.79385589555296,NA
SJRHB030264_D1,chr13,93570001,93592500,22,1.78173527328898,NA
SJRHB030264_D1,chr13,93592501,93664000,70,1.1857065482825,NA
SJRHB030264_D1,chr13,93664001,94104000,423,1.89307294121251,NA
SJRHB030264_D1,chr13,94104001,94175000,70,1.34475933144992,NA
SJRHB030264_D1,chr13,94175001,94266000,89,1.47418338140368,NA
SJRHB030264_D1,chr13,94266001,94555000,271,1.14029254577562,NA
SJRHB030264_D1,chr13,94555001,94644000,85,1.33100224071556,NA
SJRHB030264_D1,chr13,94644001,94680000,36,1.43361933495827,NA
SJRHB030264_D1,chr13,94680001,94700000,20,1.86441496753399,NA
SJRHB030264_D1,chr13,94700001,94725000,20,1.76601916582182,NA
SJRHB030264_D1,chr13,94725001,94741000,14,1.65305531350639,NA
SJRHB030264_D1,chr13,94741001,94924000,180,2.02321410498112,NA
SJRHB030264_D1,chr13,94924001,95001000,75,2.15132278004846,NA
SJRHB030264_D1,chr13,95001001,95172000,163,1.82145834195688,NA
SJRHB030264_D1,chr13,95172001,95237000,63,2.05621340067752,NA
SJRHB030264_D1,chr13,95237001,95279000,42,1.68822945422248,NA
SJRHB030264_D1,chr13,95279001,95325500,42,1.81442446717868,NA
SJRHB030264_D1,chr13,95325501,95365000,34,1.62002715964865,NA
SJRHB030264_D1,chr13,95365001,95393000,28,1.53163443384946,NA
SJRHB030264_D1,chr13,95393001,95407000,14,1.4025566079809,NA
SJRHB030264_D1,chr13,95407001,95452000,45,1.77656934177272,NA
SJRHB030264_D1,chr13,95452001,95475000,21,0.515932058781364,NA
SJRHB030264_D1,chr13,95475001,95555000,74,0.514678706101612,NA
SJRHB030264_D1,chr13,95555001,95887000,311,0.518645254696565,NA
SJRHB030264_D1,chr13,95887001,95890000,3,0.538947257552373,NA
SJRHB030264_D1,chr13,95890001,96248000,341,0.521587789056435,NA
SJRHB030264_D1,chr13,96248001,96449000,191,0.525244843983284,NA
SJRHB030264_D1,chr13,96449001,96870000,413,0.525609042172888,NA
SJRHB030264_D1,chr13,96870001,96875000,5,0.490510185637555,NA
SJRHB030264_D1,chr13,96875001,98367000,1407,0.534035295173054,NA
SJRHB030264_D1,chr13,98367001,98392000,23,0.536967248120844,NA
SJRHB030264_D1,chr13,98392001,98678000,273,0.525822579651168,NA
SJRHB030264_D1,chr13,98678001,98682000,4,0.53472424620403,NA
SJRHB030264_D1,chr13,98682001,99547000,838,0.532868700477235,NA
SJRHB030264_D1,chr13,99547001,99572000,24,0.536619728315012,NA
SJRHB030264_D1,chr13,99572001,100159500,544,0.521725552883752,NA
SJRHB030264_D1,chr13,100159501,100500000,323,0.53020860879602,NA
SJRHB030264_D1,chr13,100500001,100669000,160,0.527344262815817,NA
SJRHB030264_D1,chr13,100669001,100837000,153,0.531192985178635,NA
SJRHB030264_D1,chr13,100837001,100874000,35,0.549341427853372,NA
SJRHB030264_D1,chr13,100874001,101015000,138,0.535929078056184,NA
SJRHB030264_D1,chr13,101015001,101041000,26,0.523441059102631,NA
SJRHB030264_D1,chr13,101041001,102580000,1460,0.534501165902752,NA
SJRHB030264_D1,chr13,102580001,102771000,186,0.529566952857828,NA
SJRHB030264_D1,chr13,102771001,103246000,461,0.531002662508766,NA
SJRHB030264_D1,chr13,103246001,103252000,6,0.549826367661594,NA
SJRHB030264_D1,chr13,103252001,103343000,89,0.524879806691151,NA
SJRHB030264_D1,chr13,103343001,103395000,50,0.527082975628058,NA
SJRHB030264_D1,chr13,103395001,103411000,16,0.528222258162827,NA
SJRHB030264_D1,chr13,103411001,103530000,111,0.527414448706311,NA
SJRHB030264_D1,chr13,103530001,104565000,987,0.526615905061535,NA
SJRHB030264_D1,chr13,104565001,104751000,180,0.521074658937228,NA
SJRHB030264_D1,chr13,104751001,105162000,389,0.5328964029301,NA
SJRHB030264_D1,chr13,105162001,105204000,42,0.530441662990577,NA
SJRHB030264_D1,chr13,105204001,105210000,6,0.545157499848455,NA
SJRHB030264_D1,chr13,105210001,106940000,1646,0.53249209006052,NA
SJRHB030264_D1,chr13,106940001,107631000,667,0.550211042755918,NA
SJRHB030264_D1,chr13,107631001,107674000,41,0.550573088813326,NA
SJRHB030264_D1,chr13,107674001,107732000,57,0.555722284990501,NA
SJRHB030264_D1,chr13,107732001,107775500,40,0.562150761718988,NA
SJRHB030264_D1,chr13,107775501,108639000,816,0.566949837744374,NA
SJRHB030264_D1,chr13,108639001,108681000,42,0.57342789785857,NA
SJRHB030264_D1,chr13,108681001,108752000,68,0.564967584833261,NA
SJRHB030264_D1,chr13,108752001,108835000,80,0.561142076280111,NA
SJRHB030264_D1,chr13,108835001,109686000,815,0.544664974273324,NA
