ensembl_id,symbol,Chromosome,start,end
6954,TCP11,6,35118070,35141410
222663,SCUBE3,6,35214061,35253079
7629,ZNF76,6,35259713,35295987
50619,DEF6,6,35297817,35321771
5467,PPARD,6,35342557,35428191
2178,FANCE,6,35452360,35467104
4736,RPL10A,6,35468400,35470781
102465668,MIR7111,6,35470507,35470579
7005,TEAD3,6,35473596,35497084
7287,TULP1,6,35497873,35512938
2289,FKBP5,6,35573584,35728583
100847048,MIR5690,6,35664716,35664789
285847,LOC285847,6,35726761,35736947
221481,ARMC12,6,35737031,35748913
389383,CLPSL2,6,35776593,35779552
340204,CLPSL1,6,35781016,35793986
1208,CLPS,6,35794981,35797344
222662,LHFPL5,6,35805293,35824075
6732,SRPK1,6,35833033,35921180
116369,SLC26A8,6,35943513,36024636
1432,MAPK14,6,36027676,36111236
5603,MAPK13,6,36130483,36144524
27154,BRPF3,6,36196772,36232790
285848,PNPLA1,6,36243167,36308595
389384,C6orf222,6,36315757,36336885
51513,ETV7,6,36354220,36387800
222659,PXT1,6,36390550,36442889
222658,KCTD20,6,36442766,36491143
11329,STK38,6,36493882,36547516
6428,SRSF3,6,36594312,36604467
100500885,MIR3925,6,36622435,36622512
101154753,PANDAR,6,36673620,36675126
1026,CDKN1A,6,36676459,36687339
108783646,DINOL,6,36677608,36678559
401258,RAB44,6,36697850,36733183
57699,CPNE5,6,36740777,36839444
51645,PPIL1,6,36854829,36875024
221477,C6orf89,6,36871869,36928964
221476,PI16,6,36948262,36964837
23787,MTCH1,6,36968134,36986551
221472,FGD2,6,37005646,37029069
5292,PIM1,6,37170145,37175428
221468,TMEM217,6,37212177,37258155
55633,TBC1D22B,6,37257703,37332970
9025,RNF8,6,37353971,37394738
23070,CMTR1,6,37433130,37481508
154467,CCDC167,6,37482920,37499924
100505530,LINC02520,6,37507347,37536280
100616413,MIR4462,6,37555365,37555422
266727,MDGA1,6,37632507,37697990
60685,ZFAND3,6,37819530,38154623
114781,BTBD9,6,38168450,38640148
101929425,BTBD9-AS1,6,38481595,38482527
2739,GLO1,6,38675925,38703176
1769,DNAH8,6,38715340,39030798
100131047,LOC100131047,6,38906494,38953107
2740,GLP1R,6,39048780,39091303
55776,SAYSD1,6,39104062,39115186
8645,KCNK5,6,39188970,39229475
89822,KCNK17,6,39299000,39314461
83795,KCNK16,6,39314697,39322554
221458,KIF6,6,39329989,39725423
23500,DAAM2,6,39792382,39904877
100505635,LOC100505635,6,39888789,39897380
4337,MOCS1,6,39904257,39934551
401260,LINC00951,6,40344344,40356006
732253,TDRG1,6,40378336,40379899
57497,LRFN2,6,40391633,40587464
101929555,LOC101929555,6,40878885,41023280
222643,UNC5CL,6,41026900,41039199
222642,TSPO2,6,41042497,41044337
10930,APOBEC2,6,41053200,41064891
221443,OARD1,6,41066787,41097787
4800,NFYA,6,41072967,41102407
221442,ADCY10P1,6,41101033,41140835
340205,TREML1,6,41149260,41154349
54209,TREM2,6,41158505,41163186
79865,TREML2,6,41189748,41201187
340206,TREML3P,6,41208553,41217947
285852,TREML4,6,41228323,41238382
221438,TREML5P,6,41249376,41249589
54210,TREM1,6,41267384,41286745
9436,NCR2,6,41335789,41350887
103106903,LINC01276,6,41502443,41519852
101060264,FOXP4-AS1,6,41523894,41548621
116113,FOXP4,6,41546425,41602384
100616178,MIR4641,6,41598722,41598788
4188,MDFI,6,41637176,41654244
7942,TFEB,6,41683977,41736259
5225,PGC,6,41736710,41747401
10817,FRS3,6,41770175,41779905
29964,PRICKLE4,6,41780761,41787372
100188893,TOMM6,6,41787442,41789896
25862,USP49,6,41789895,41895361
9477,MED20,6,41905352,41921147
705,BYSL,6,41921226,41933046
896,CCND3,6,41934932,42048894
129685,TAF8,6,42050512,42080906
647024,C6orf132,6,42101118,42142977
2978,GUCA1A,6,42155376,42180083
2979,GUCA1B,6,42183283,42194956
55173,MRPS10,6,42206800,42217895
55809,TRERF1,6,42224932,42452051
23304,UBR2,6,42564021,42693505
5961,PRPH2,6,42696594,42722620
442211,ATP6V0CP3,6,42727575,42728194
6903,TBCC,6,42744495,42746146
23506,BICRAL,6,42746957,42868560
401261,LOC401261,6,42783495,42791323
285855,RPL7L1,6,42879615,42889896
441150,C6orf226,6,42890264,42890816
171558,PTCRA,6,42915988,42925837
10695,CNPY3,6,42928001,42939287
107080644,CNPY3-GNMT,6,42929129,42963880
27232,GNMT,6,42960753,42963880
5190,PEX6,6,42963872,42979243
5528,PPP2R5D,6,42984498,43012345
4201,MEA1,6,43012012,43016886
116138,KLHDC3,6,43014102,43021298
88745,RRP36,6,43021601,43029599
9820,CUL7,6,43037616,43053945
51069,MRPL2,6,43054028,43059545
89953,KLC4,6,43059593,43075099
5754,PTK7,6,43076267,43161720
6722,SRF,6,43171294,43181506
23113,CUL9,6,43182183,43224587
10591,DNPH1,6,43225628,43229473
84630,TTBK1,6,43243679,43288259
10864,SLC22A7,6,43298259,43305538
401262,CRIP3,6,43305472,43308792
24149,ZNF318,6,43336069,43369443
89845,ABCC10,6,43427553,43450425
102466746,MIR6780B,6,43434541,43434620
65989,DLK2,6,43450351,43456632
93643,TJAP1,6,43477522,43506556
221424,LRRC73,6,43506964,43510343
25844,YIPF3,6,43511826,43516990
9533,POLR1C,6,43517023,43529376
57510,XPO5,6,43522329,43576075
5429,POLH,6,43576140,43620523
54676,GTPBP2,6,43620480,43629246
9587,MAD2L1BP,6,43629541,43640951
221421,RSPH9,6,43645029,43671011
55168,MRPS18A,6,43671196,43687812
7422,VEGFA,6,43770208,43786486
285857,LINC02537,6,43844875,43852333
100132354,LINC01512,6,43891027,43938207
101929705,LOC101929705,6,43995723,44074652
221416,C6orf223,6,44000599,44007615
64928,MRPL14,6,44113453,44127491
55362,TMEM63B,6,44126913,44155519
11131,CAPN11,6,44158810,44184402
101929726,MYMX,6,44216938,44218236
2030,SLC29A1,6,44219504,44234151
3326,HSP90AB1,6,44246165,44253888
347734,SLC35B2,6,44254100,44257890
100616124,MIR4647,6,44254205,44254285
4794,NFKBIE,6,44258165,44265788
441151,TMEM151B,6,44270742,44279445
202500,TCTE1,6,44280159,44297721
57505,AARS2,6,44298725,44313326
221409,SPATS1,6,44342659,44377167
988,CDC5L,6,44387513,44450424
100616352,MIR4642,6,44435640,44435722
105375075,LOC105375075,6,44546160,44551881
8464,SUPT3H,6,44809056,45378051
693171,MIR586,6,45197673,45197770
860,RUNX2,6,45328316,45551082
53405,CLIC5,6,45898452,46080348
22875,ENPP4,6,46129963,46146699
59084,ENPP5,6,46159181,46171010
10231,RCAN2,6,46220729,46492067
101926915,LOC101926915,6,46276323,46365505
101926898,LOC101926898,6,46492051,46533480
51302,CYP39A1,6,46549579,46652830
9481,SLC25A27,6,46652914,46678190
101926934,LOC101926934,6,46670443,46688165
221400,TDRD6,6,46680267,46704319
7941,PLA2G7,6,46704315,46735693
100287718,ANKRD66,6,46746916,46759217
4224,MEP1A,6,46793356,46839782
221395,ADGRF5,6,46852505,46954938
101926962,LOC101926962,6,46903470,46910027
266977,ADGRF1,6,46997702,47042363
27242,TNFRSF21,6,47231526,47309947
23607,CD2AP,6,47477788,47627260
222611,ADGRF2,6,47656589,47697797
221393,ADGRF4,6,47698544,47722021
221391,OPN5,6,47782038,47826380
442213,PTCHD4,6,47878027,48068689
4594,MUT,6,49430359,49463328
55166,CENPQ,6,49463382,49493107
389396,GLYATL3,6,49499957,49528064
135398,C6orf141,6,49550399,49561912
6005,RHAG,6,49605176,49636874
7180,CRISP2,6,49692357,49713590
10321,CRISP3,6,49727380,49744455
5232,PGK2,6,49785650,49787340
101927020,LOC101927020,6,49811539,49820503
101927048,LOC101927048,6,49815492,49824766
167,CRISP1,6,49834265,49877096
403339,DEFB133,6,49946100,49949444
245928,DEFB114,6,49960291,49964105
245927,DEFB113,6,49968676,49969625
245913,DEFB110,6,50009137,50021981
245915,DEFB112,6,50043574,50048651
83741,TFAP2D,6,50713543,50773033
7021,TFAP2B,6,50818725,50847613
5314,PKHD1,6,51615346,52087625
101927082,LOC101927082,6,51621869,51622577
406989,MIR206,6,52144348,52144434
101154644,LINCMD1,6,52146813,52151023
442890,MIR133B,6,52148922,52149041
3605,IL17A,6,52186386,52190638
112744,IL17F,6,52236685,52244500
4172,MCM3,6,52264013,52284881
85315,PAQR8,6,52362127,52407777
114327,EFHC1,6,52420195,52495785
9697,TRAM2,6,52497401,52577064
401264,TRAM2-AS1,6,52577201,52583993
730101,LOC730101,6,52664400,52669153
28978,TMEM14A,6,52671085,52686587
730152,GSTA7P,6,52739462,52745159
2939,GSTA2,6,52750086,52763563
2938,GSTA1,6,52791379,52803967
221357,GSTA5,6,52831742,52846095
2940,GSTA3,6,52896640,52909698
2941,GSTA4,6,52977947,52995380
125050,RN7SK,6,52995619,52995951
22858,ICK,6,53001299,53061802
26268,FBXO9,6,53064997,53100872
8521,GCM1,6,53126961,53148826
60481,ELOVL5,6,53267397,53349179
100847075,MIR5685,6,53276992,53277071
647190,RPS16P5,6,53334459,53337617
2729,GCLC,6,53497340,53545129
101927136,LOC101927136,6,53561288,53573275
101927171,LINC01564,6,53628379,53631394
401265,KLHL31,6,53647900,53665708
55227,LRRC1,6,53794979,53924121
101927189,LOC101927189,6,53929981,53997667
100874282,MLIP-IT1,6,53998889,54007152
90523,MLIP,6,54018915,54266280
100873951,MLIP-AS1,6,54046818,54047594
27283,TINAG,6,54308404,54390152
222584,FAM83B,6,54846770,54945099
3062,HCRTR2,6,55106459,55282741
389400,GFRAL,6,55327468,55402493
54511,HMGCLL1,6,55434372,55579214
653,BMP5,6,55753652,55875590
81578,COL21A1,6,56056589,56394128
667,DST,6,56457986,56954628
101930010,LOC101930010,6,56843985,56864338
221336,BEND6,6,56954974,57027344
57691,KIAA1586,6,57046531,57055239
26036,ZNF451,6,57090009,57170300
101927211,LOC101927211,6,57114910,57172213
9532,BAG2,6,57172305,57185214
51715,RAB23,6,57186993,57222314
100506188,LOC100506188,6,57260523,57263346
5558,PRIM2,6,57314804,57646850
100422884,MIR548U,6,57390131,57390212
375513,GUSBP4,6,57908552,57936929
106660613,LINC00680-GUSBP4,6,57919880,57961446
106660612,LINC00680,6,57945833,57961446
202559,KHDRBS2,6,61542696,62286227
100463487,MTRNR2L9,6,61574102,61574629
51557,LGSN,6,63275950,63319977
7803,PTP4A1,6,63572011,63583588
23469,PHF3,6,63635801,63715522
346007,EYS,6,63719979,65707225
441155,LOC441155,6,65301417,65305611
442229,SLC25A51P1,6,65787878,65789483
102723883,LOC102723883,6,68055350,68060502
101928280,LINC02549,6,68226969,68329899
101928307,LOC101928307,6,68632662,68634324
577,ADGRB3,6,68635739,69389511
55788,LMBRD1,6,69675748,69797157
1310,COL19A1,6,69866555,70212454
1297,COL9A1,6,70216039,70303083
101928353,EVADR,6,70394201,70399417
105377849,LOC105377849,6,70412827,70413958
57579,FAM135A,6,70413403,70561174
135154,SDHAF4,6,70566921,70588903
60682,SMAP1,6,70667770,70862013
135152,B3GAT2,6,70861365,70957085
79627,OGFRL1,6,71288441,71309059
407032,MIR30C2,6,71376959,71377031
407029,MIR30A,6,71403550,71403621
79940,LINC00472,6,71407864,71420745
102724000,LINC01626,6,71421026,71458872
22999,RIMS1,6,71886702,72403143
56479,KCNQ5,6,72621842,73198850
100507381,KCNQ5-IT1,6,72630494,72678558
100423005,MIR4282,6,72967686,72967753
100873997,KCNQ5-AS1,6,73134802,73143514
100129128,KHDC1L,6,73223544,73225452
80759,KHDC1,6,73241314,73310365
340168,DPPA5,6,73353061,73354276
154288,KHDC3L,6,73362676,73364175
441161,OOEP,6,73368556,73369792
55510,DDX43,6,73394561,73417566
115004,CGAS,6,73425132,73452320
25821,MTO1,6,73461730,73501456
1915,EEF1A1,6,73515749,73521032
26503,SLC17A5,6,73593378,73654014
101928489,LOC101928489,6,73693902,73696131
135228,CD109,6,73696084,73828317
101928516,LOC101928516,6,74069450,74690727
1303,COL12A1,6,75084325,75205907
109623475,SNORD156,6,75128708,75128782
1347,COX7A2,6,75237674,75243928
55754,TMEM30A,6,75252921,75284916
100506804,LOC100506804,6,75285013,75291864
27145,FILIP1,6,75291857,75493914
101928540,LOC101928540,6,75383185,75458899
100616389,MIR4463,6,75428406,75428473
26054,SENP6,6,75601508,75718285
4646,MYO6,6,75749175,75919537
3617,IMPG1,6,75921113,76072678
105377860,LINC02540,6,76522448,76593623
3351,HTR1B,6,77460847,77464022
101928601,MEI4,6,77650273,77927042
134728,IRAK1BP1,6,78867543,78900966
55023,PHIP,6,78934418,79078298
9324,HMGN3,6,79201244,79234738
100288198,HMGN3-AS1,6,79233673,79236800
80078,LCAL1,6,79307668,79313384
167691,LCA5,6,79484990,79537430
83699,SH3BGRL2,6,79631104,79703670
89758,LINC01621,6,79803582,79812246
6785,ELOVL4,6,79914811,79947598
7272,TTK,6,80004604,80042527
594,BCKDHB,6,80106609,80346270
55603,FAM46A,6,81745729,81752711
101928770,LINC01526,6,81813285,81814192
102724168,LINC02542,6,81843780,82101765
25998,IBTK,6,82169986,82247754
7162,TPBG,6,82363205,82367416
90025,UBE3D,6,82892397,83065841
23033,DOPEY1,6,83067665,83168471
5238,PGM3,6,83164873,83193936
112611,RWDD2A,6,83193312,83198935
4199,ME1,6,83210390,83431219
167681,PRSS35,6,83512474,83525702
9892,SNAP91,6,83552885,83709408
105377879,LOC105377879,6,83709441,83726495
134701,RIPPLY2,6,83853265,83857516
51167,CYB5R4,6,83859650,83960427
112609,MRAP2,6,84033658,84090886
22832,CEP162,6,84124240,84227635
105377880,LINC01611,6,84421030,84474929
102724201,TBX18-AS1,6,84689457,84709534
9096,TBX18,6,84732495,84764236
101928820,LINC02535,6,85387218,85404802
4907,NT5E,6,85449583,85495791
57231,SNX14,6,85505496,85594156
10492,SYNCRIP,6,85607783,85643325
387066,SNHG5,6,85677006,85678733
26799,SNORD50A,6,85677293,85677368
692088,SNORD50B,6,85677588,85677659
3354,HTR1E,6,86937305,87016679
1081,CGA,6,87085497,87095147
23036,ZNF292,6,87155548,87265943
375519,GJB7,6,87282978,87329278
57150,SMIM8,6,87322587,87342328
206412,C6orf163,6,87344852,87365463
63914,LINC01590,6,87397123,87399741
154313,CFAP206,6,87407971,87464473
10559,SLC35A1,6,87472924,87512339
57038,RARS2,6,87513934,87590032
23595,ORC3,6,87590066,87667454
55122,AKIRIN2,6,87674859,87702267
101928911,LOC101928911,6,87784859,87911731
81833,SPACA1,6,88047788,88066832
1268,CNR1,6,88139865,88166048
101928936,LOC101928936,6,88525923,88539369
8732,RNGTT,6,88609896,88963629
10957,PNRC1,6,89080709,89085160
135295,SRSF12,6,89095958,89118081
135293,PM20D2,6,89146049,89165571
2569,GABRR1,6,89177503,89231288
2570,GABRR2,6,89254465,89315299
51465,UBE2J1,6,89326624,89352900
58528,RRAGD,6,89364615,89412276
22881,ANKRD6,6,89433177,89633834
57226,LYRM2,6,89632223,89638755
101929057,LOC101929057,6,89638531,89689481
23195,MDN1,6,89642774,89819794
9994,CASP8AP2,6,89829899,89874436
84694,GJA10,6,89894468,89896100
60468,BACH2,6,89926527,90296908
100616109,MIR4464,6,90312741,90312833
6885,MAP3K7,6,90513572,90587301
100616174,MIR4643,6,91521659,91521737
101929083,CASC6,6,91629039,91690428
2045,EPHA7,6,93240020,93419582
643432,TSG1,6,93704016,93776620
101927288,MANEA-DT,6,95560095,95577451
79694,MANEA,6,95577496,95609452
10690,FUT9,6,96015968,96215612
23376,UFL1,6,96521825,96555275
9457,FHL5,6,96562524,96618624
81491,GPR63,6,96794121,96837477
29078,NDUFAF4,6,96889310,96897891
114792,KLHL32,6,96898082,97140754
253714,MMS22L,6,97142160,97283277
101927314,LOC101927314,6,97305585,97708917
100302164,MIR2113,6,98024530,98024619
105447646,PNKY,6,98830140,98831700
5454,POU3F2,6,98834703,98838790
26235,FBXL4,6,98873724,98948006
84553,FAXC,6,99271160,99350310
51805,COQ3,6,99369471,99394206
25957,PNISR,6,99398050,99425345
101927365,LOC101927365,6,99424870,99431314
85015,USP45,6,99432305,99515489
100130890,TSTD3,6,99520993,99533183
892,CCNC,6,99542386,99568814
59336,PRDM13,6,99606773,99615578
84539,MCHR2,6,99919909,99994238
728012,MCHR2-AS1,6,99994037,100076419
6492,SIM1,6,100388873,100463675
10973,ASCC3,6,100508194,100881372
2898,GRIK2,6,101398984,102070083
57531,HACE1,6,104728092,104859919
100113403,LIN28B-AS1,6,104936293,104940527
389421,LIN28B,6,104957047,105083332
11149,BVES,6,105096823,105137174
154442,BVES-AS1,6,105137686,105169944
64208,POPDC3,6,105157899,105179983
5550,PREP,6,105277566,105403124
639,PRDM1,6,106086319,106109939
9474,ATG5,6,106184476,106325820
105377924,LOC105377924,6,106451495,106457248
202,CRYBG1,6,106511854,106570449
84816,RTN4IP1,6,106570770,106630491
55278,QRSL1,6,106629565,106668417
105377926,LINC02526,6,106695484,106699994
100422737,LINC02532,6,106717451,106787541
693172,MIR587,6,106784124,106784220
100133941,CD24,6,106969830,106976855
51250,C6orf203,6,107028171,107051586
57673,BEND3,6,107065180,107114432
57107,PDSS2,6,107152556,107459575
55084,SOBP,6,107490112,107661309
256380,SCML4,6,107702156,107824317
11231,SEC63,6,107867755,107958278
28962,OSTM1,6,108041408,108074737
100287366,OSTM1-AS1,6,108123632,108159395
7101,NR2E1,6,108166057,108188809
8724,SNX3,6,108211216,108261260
246269,AFG1L,6,108294873,108525784
2309,FOXO3,6,108559822,108684768
387111,LINC00222,6,108751653,108769942
84071,ARMC2,6,108848415,108974472
101929716,ARMC2-AS1,6,108908139,108924103
27244,SESN1,6,108986436,109094505
285753,CEP57L1,6,109094621,109167126
221262,CCDC162P,6,109165830,109354948
8763,CD164,6,109366513,109382812
285755,PPIL6,6,109390214,109441171
6610,SMPD2,6,109440727,109443919
64780,MICAL1,6,109444062,109465968
9841,ZBTB24,6,109462515,109483237
221264,AK9,6,109492855,109691212
9896,FIG4,6,109691220,109825431
2830,GPR6,6,109978255,109980721
8936,WASF1,6,110099818,110180004
51362,CDC40,6,110180420,110232219
728464,METTL24,6,110243894,110358272
8528,DDO,6,110392179,110415550
85413,SLC22A16,6,110424689,110476641
23097,CDK19,6,110609977,110815885
262,AMD1,6,110814620,110895712
109616968,SNORA40C,6,110848545,110848673
112495,GTF3C6,6,110958559,110967888
84154,RPF2,6,110982016,111028263
442245,GSTM2P1,6,111046418,111047554
117247,SLC16A10,6,111087577,111223403
109623478,SNORD166,6,111113833,111113939
91749,MFSD4B,6,111259278,111269058
5980,REV3L,6,111299030,111483715
643749,TRAF3IP2-AS1,6,111483471,111602294
10758,TRAF3IP2,6,111555377,111606274
2534,FYN,6,111660331,111873452
105377946,LINC02527,6,111900304,111909397
8838,WISP3,6,112054074,112069684
51175,TUBE1,6,112070656,112087548
619208,FAM229B,6,112087470,112102790
3910,LAMA4,6,112107930,112254715
101927640,LOC101927640,6,112236595,112306683
442247,RFPL4B,6,112347329,112351296
105377957,LINC02518,6,113428539,113433447
101927686,LINC02541,6,113623534,113650075
4082,MARCKS,6,113857334,113863475
285758,LINC01268,6,113868013,113873347
285759,FLJ34503,6,113904386,113921642
3066,HDAC2,6,113936155,113971195
101927768,HDAC2-AS2,6,113969700,114340729
222537,HS3ST5,6,114055585,114062877
105377962,LINC02534,6,115633541,115643835
2444,FRK,6,115941529,116060758
728402,TPI1P3,6,116038730,116039944
221294,NT5DC1,6,116100835,116245690
1300,COL10A1,6,116118921,116126133
23270,TSPYL4,6,116249967,116254098
29940,DSE,6,116254151,116438291
7259,TSPYL1,6,116274858,116280117
100287467,LOC100287467,6,116367424,116371719
441168,CALHM6,6,116461369,116463771
100128327,TRAPPC3L,6,116496487,116545610
254228,CALHM5,6,116511644,116524792
221301,CALHM4,6,116529012,116561123
51389,RWDD1,6,116571366,116593601
345895,RSPH4A,6,116616478,116632985
221302,ZUP1,6,116635617,116668810
3841,KPNA5,6,116681203,116741867
221303,FAM162B,6,116752196,116765723
222545,GPRC6A,6,116792084,116829057
222546,RFX6,6,116877212,116932163
245806,VGLL2,6,117265557,117273565
6098,ROS1,6,117288366,117425855
285761,DCBLD1,6,117482603,117569857
57120,GOPC,6,117560269,117602542
101927919,LOC101927919,6,117672812,117675284
116150,NUS1,6,117675459,117710723
222553,SLC35F1,6,117907525,118317676
105377967,LOC105377967,6,118085902,118095472
387119,CEP85L,6,118460771,118710075
23629,BRD7P3,6,118501372,118503833
5350,PLN,6,118548262,118561715
100287632,SELENOKP3,6,118782707,118783418
254394,MCM9,6,118813448,118935162
25842,ASF1A,6,118894076,118909170
79632,FAM184A,6,118959828,119149193
693128,MIR548B,6,119069046,119069143
4121,MAN1A1,6,119177200,119349766
285762,LOC285762,6,119452546,119491302
105377975,LOC105377975,6,119549807,119845084
100422951,MIR3144,6,120015178,120015257
221322,TBC1D32,6,121079493,121334500
2697,GJA1,6,121435576,121449744
3298,HSF2,6,122399550,122433119
57515,SERINC1,6,122443347,122471881
5570,PKIB,6,122471916,122726373
2173,FABP7,6,122749200,122784077
10924,SMPDL3A,6,122789048,122809719
134829,CLVS2,6,122995970,123072919
10345,TRDN,6,123216338,123637093
101927990,TRDN-AS1,6,123439603,123471756
154215,NKAIN2,6,123803845,124825640
7955,RNF217-AS1,6,124908245,124963027
154214,RNF217,6,124962544,125092634
7164,TPD52L1,6,125153728,125264406
100126584,LOC100126584,6,125182942,125197817
51020,HDDC2,6,125275349,125302136
643623,LINC02523,6,125674352,125720218
23493,HEY2,6,125749585,125761269
135112,NCOA7,6,125781160,125932030
104355145,NCOA7-AS1,6,125797860,125818858
135114,HINT3,6,125956714,125980243
60487,TRMT11,6,125986429,126079718
387103,CENPW,6,126339788,126483320
693173,MIR588,6,126484630,126484713
84870,RSPO3,6,127118902,127199481
81847,RNF146,6,127266681,127288560
55862,ECHDC1,6,127288711,127343609
9729,KIAA0408,6,127438405,127459390
387104,SOGA3,6,127438405,127519355
352999,C6orf58,6,127577173,127591818
387357,THEMIS,6,127708193,127918631
5796,PTPRK,6,127968778,128520674
101928140,LOC101928140,6,128027864,128086290
3908,LAMA2,6,128883140,129516565
93663,ARHGAP18,6,129577094,129710225
253582,TMEM244,6,129831243,129861271
84456,L3MBTL3,6,130018368,130141449
154075,SAMD3,6,130144301,130365425
114801,TMEM200A,6,130366280,130443065
100507203,SMLR1,6,130827404,130837136
2037,EPB41L2,6,130839347,131063322
9465,AKAP7,6,131135685,131283535
383,ARG1,6,131573203,131584332
9439,MED23,6,131573965,131628239
5169,ENPP3,6,131637234,131747410
79541,OR2A4,6,131699643,131701401
643854,CTAGE9,6,131708440,131711017
100616455,MIR548H5,6,131792171,131792231
5167,ENPP1,6,131808015,131895155
1490,CTGF,6,131948176,131951378
100616191,MIR548AJ1,6,132115191,132115263
100507254,LINC01013,6,132133977,132169374
26002,MOXD1,6,132296054,132401534
8417,STX7,6,132457523,132513472
134860,TAAR9,6,132538287,132539336
83551,TAAR8,6,132552683,132553731
319100,TAAR6,6,132570321,132571359
9038,TAAR5,6,132588591,132589738
9288,TAAR3P,6,132608224,132609302
9287,TAAR2,6,132617149,132624275
134864,TAAR1,6,132644897,132646026
8876,VNN1,6,132680857,132714055
55350,VNN3,6,132722786,132734765
8875,VNN2,6,132743869,132763459
116843,SLC18B1,6,132769367,132798608
6206,RPS12,6,132814568,132817564
594837,SNORD101,6,132815306,132815379
594838,SNORD100,6,132816801,132816877
594839,SNORA33,6,132817218,132817351
285735,LINC00326,6,133088079,133106578
2070,EYA4,6,133241356,133532120
100507308,TARID,6,133502251,133889006
154089,LINC01312,6,133821146,133853992
6943,TCF21,6,133889120,133895537
9519,TBPL1,6,133952169,133987500
154091,SLC2A12,6,133987580,134052651
387065,HMGA1P7,6,134113970,134117680
6446,SGK1,6,134169245,134318058
101928231,LOC101928231,6,134429029,134478897
154092,LINC01010,6,134437715,134504020
101928304,LOC101928304,6,134525317,134540005
64577,ALDH8A1,6,134917389,134950122
10767,HBS1L,6,134960382,135054898
100500880,MIR3662,6,134979337,134979432
4602,MYB,6,135181314,135219173
693126,MIR548A2,6,135239159,135239256
54806,AHI1,6,135283971,135497765
100131814,LINC00271,6,135497800,135716055
27115,PDE7B,6,135851695,136195571
644135,LOC644135,6,136043851,136072827
113115,MTFR2,6,136231029,136250335
9774,BCLAF1,6,136256862,136289851
9053,MAP7,6,136342280,136550819
4217,MAP3K5,6,136557048,136792518
101928461,LOC101928461,6,136629113,136648198
101928429,LOC101928429,6,136784046,136786054
5191,PEX7,6,136822563,136913934
340146,SLC35D3,6,136922240,136925660
100294720,NHEG1,6,136982158,136993231
53832,IL20RA,6,136999970,137045180
116379,IL22RA2,6,137143819,137173648
3459,IFNGR1,6,137197483,137219430
167826,OLIG3,6,137492198,137494394
102723649,LOC102723649,6,137665645,137674554
100507406,LINC02539,6,137730170,137739037
100130476,LOC100130476,6,137823669,137868233
7128,TNFAIP3,6,137867187,137883314
105378020,LINC02528,6,137943075,137945800
64065,PERP,6,138088504,138107523
57221,ARFGEF3,6,138161915,138344663
59351,PBOV1,6,138215985,138218490
23593,HEBP2,6,138403530,138413445
57224,NHSL1,6,138422043,138572531
100423001,MIR3145,6,138435212,138435294
441172,FLJ46906,6,138691667,138697288
100507462,GVQW2,6,138725210,138773679
25901,CCDC28A,6,138773519,138793319
345930,ECT2L,6,138796110,138904070
85021,REPS1,6,138904014,138988261
58527,ABRACL,6,139028681,139043302
51696,HECA,6,139135111,139180809
167838,TXLNB,6,139240060,139292071
10370,CITED2,6,139372254,139374650
645434,LINC01625,6,139468994,139474596
100132735,FILNC1,6,139771072,139860471
100507477,LOC100507477,6,139976318,140093721
103352541,LOC103352541,6,139978349,139991261
100500879,MIR3668,6,140205251,140205326
100616180,MIR4465,6,140683813,140683883
4829,NMBR,6,142074483,142147105
100126572,GJE1,6,142133158,142134922
51534,VTA1,6,142147161,142220948
57211,ADGRG6,6,142301918,142446266
153910,LOC153910,6,142526454,142637889
3097,HIVEP2,6,142751466,142945201
100507489,LINC01277,6,142966420,143037582
51390,AIG1,6,143059362,143340343
134637,ADAT2,6,143422831,143450704
8504,PEX3,6,143450780,143490614
2519,FUCA2,6,143494811,143511883
285740,PHACTR2-AS1,6,143554114,143569339
9749,PHACTR2,6,143608179,143831185
84946,LTV1,6,143843272,143863812
153918,ZC2HC1B,6,143864435,143938346
5325,PLAGL1,6,143940299,144064599
57061,HYMAI,6,144004915,144008730
83443,SF3B5,6,144094880,144095617
8676,STX11,6,144150516,144191939
7402,UTRN,6,144291736,144853034
106635530,SNORA98,6,144405654,144405767
7957,EPM2A,6,145625303,145736021
100507557,LOC100507557,6,145734868,145886585
84085,FBXO30,6,145798135,145814785
257218,SHPRH,6,145884808,145964097
2911,GRM1,6,146027781,146437598
10981,RAB32,6,146543691,146554956
101928661,LOC101928661,6,146594515,146598931
79747,ADGB,6,146598999,146815461
729176,KATNBL1P6,6,146801668,146803824
729178,STXBP5-AS1,6,146841388,147204614
106182249,LUADT1,6,147158924,147180992
134957,STXBP5,6,147204357,147390476
389432,SAMD5,6,147508691,147570021
23328,SASH1,6,148272275,148552050
10090,UST,6,148747134,149076990
100128176,UST-AS1,6,148954260,148964684
105378047,LOC105378047,6,149027228,149032661
23118,TAB2,6,149217923,149411613
105378049,TAB2-AS1,6,149243282,149257551
387082,SUMO4,6,149400358,149401046
340152,ZC3H12D,6,149447629,149485012
85313,PPIL4,6,149504494,149546102
116254,GINM1,6,149566207,149591751
645958,RPS18P9,6,149593615,149594584
11104,KATNA1,6,149594874,149648804
9113,LATS1,6,149658152,149718256
645967,LOC645967,6,149717620,149718895
348995,NUP43,6,149724315,149746572
5110,PCMT1,6,149749694,149811421
84918,LRP11,6,149818757,149864344
100652739,RAET1E-AS1,6,149863497,149919508
