entity:sample_id	participant	Source	target_type	WES_bai	WES_bam	WES_bam_path
sanger_ACH-002221	ACH-002221		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002222	ACH-002222		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002223	ACH-002223		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D245MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D245MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D245MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002224	ACH-002224		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D247MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D247MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D247MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002225	ACH-002225		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D263MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D263MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D263MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002226	ACH-002226		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D336MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D336MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D336MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002227	ACH-002227		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D392MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D392MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D392MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002228	ACH-002228		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D423MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D423MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D423MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002229	ACH-002229		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D502MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D502MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D502MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002230	ACH-002230		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D542MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D542MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D542MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002231	ACH-002231		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D566MG_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D566MG_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_D566MG_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002232	ACH-002232		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002233	ACH-002233		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DIFI_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DIFI_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DIFI_LARGE_INTESTINE.bam
sanger_ACH-002234	ACH-002234		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DOK_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DOK_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DOK_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002235	ACH-002235		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DSH1_URINARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DSH1_URINARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DSH1_URINARY_TRACT.bam
sanger_ACH-002236	ACH-002236		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002237	ACH-002237		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ETK1_BILIARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ETK1_BILIARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ETK1_BILIARY_TRACT.bam
sanger_ACH-002238	ACH-002238		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002239	ACH-002239		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_H3118_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_H3118_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_H3118_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002240	ACH-002240		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002241	ACH-002241		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002242	ACH-002242		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002243	ACH-002243		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCE4_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCE4_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCE4_OESOPHAGUS.bam
sanger_ACH-002244	ACH-002244		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HO1N1_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HO1N1_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HO1N1_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002245	ACH-002245		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002246	ACH-002246		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HS633T_SOFT_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HS633T_SOFT_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HS633T_SOFT_TISSUE.bam
sanger_ACH-002247	ACH-002247		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002248	ACH-002248		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_IMR5_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_IMR5_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_IMR5_AUTONOMIC_GANGLIA.bam
sanger_ACH-002249	ACH-002249		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU011_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU011_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU011_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002250	ACH-002250		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU022_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU022_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU022_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002251	ACH-002251		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU029_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU029_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHU029_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002252	ACH-002252		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002253	ACH-002253		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002254	ACH-002254		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002255	ACH-002255		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002256	ACH-002256		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002257	ACH-002257		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KINGS1_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KINGS1_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KINGS1_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002258	ACH-002258		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002259	ACH-002259		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KNS81FD_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KNS81FD_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KNS81FD_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-002260	ACH-002260		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KOSC2_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KOSC2_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KOSC2_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002261	ACH-002261		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KPNYS_AUTONOMIC_GANGLIA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KPNYS_AUTONOMIC_GANGLIA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KPNYS_AUTONOMIC_GANGLIA.bam
sanger_ACH-002262	ACH-002262		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002263	ACH-002263		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KYSE220_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KYSE220_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KYSE220_OESOPHAGUS.bam
sanger_ACH-002264	ACH-002264		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KYSE50_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KYSE50_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KYSE50_OESOPHAGUS.bam
sanger_ACH-002265	ACH-002265		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LB771HNC_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LB771HNC_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LB771HNC_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-002266	ACH-002266		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LB831BLC_URINARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LB831BLC_URINARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LB831BLC_URINARY_TRACT.bam
sanger_ACH-002267	ACH-002267		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-002268	ACH-002268		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LN405_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LN405_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LN405_CENTRAL_NERVOUS_SYSTEM.bam
